 0.100000E-02   0.224090E+01   0.263143E+01   0.000000E+00
 0.200000E-02   0.218726E+01   0.335146E+01   0.000000E+00
 0.300000E-02   0.204688E+01   0.323293E+01   0.000000E+00
 0.400000E-02   0.193157E+01   0.309865E+01   0.000000E+00
 0.500000E-02   0.185307E+01   0.310937E+01   0.000000E+00
 0.600000E-02   0.178664E+01   0.312432E+01   0.000000E+00
 0.700000E-02   0.172067E+01   0.307980E+01   0.000000E+00
 0.800000E-02   0.166074E+01   0.302992E+01   0.000000E+00
 0.900000E-02   0.161032E+01   0.300939E+01   0.000000E+00
 0.100000E-01   0.156484E+01   0.299200E+01   0.000000E+00
 0.110000E-01   0.152049E+01   0.295710E+01   0.000000E+00
 0.120000E-01   0.147887E+01   0.291921E+01   0.000000E+00
 0.130000E-01   0.144144E+01   0.289246E+01   0.000000E+00
 0.140000E-01   0.140656E+01   0.286790E+01   0.000000E+00
 0.150000E-01   0.137275E+01   0.283589E+01   0.000000E+00
 0.160000E-01   0.134037E+01   0.280194E+01   0.000000E+00
 0.170000E-01   0.131033E+01   0.277323E+01   0.000000E+00
 0.180000E-01   0.128191E+01   0.274626E+01   0.000000E+00
 0.190000E-01   0.125423E+01   0.271542E+01   0.000000E+00
 0.200000E-01   0.122753E+01   0.268325E+01   0.000000E+00
 0.210000E-01   0.120224E+01   0.265397E+01   0.000000E+00
 0.220000E-01   0.117811E+01   0.262590E+01   0.000000E+00
 0.230000E-01   0.115452E+01   0.259569E+01   0.000000E+00
 0.240000E-01   0.113165E+01   0.256457E+01   0.000000E+00
 0.250000E-01   0.110974E+01   0.253512E+01   0.000000E+00
 0.260000E-01   0.108863E+01   0.250653E+01   0.000000E+00
 0.270000E-01   0.106801E+01   0.247673E+01   0.000000E+00
 0.280000E-01   0.104789E+01   0.244624E+01   0.000000E+00
 0.290000E-01   0.102848E+01   0.241681E+01   0.000000E+00
 0.300000E-01   0.100967E+01   0.238805E+01   0.000000E+00
 0.310000E-01   0.991278E+00   0.235856E+01   0.000000E+00
 0.320000E-01   0.973255E+00   0.232849E+01   0.000000E+00
 0.330000E-01   0.955768E+00   0.229916E+01   0.000000E+00
 0.340000E-01   0.938780E+00   0.227033E+01   0.000000E+00
 0.350000E-01   0.922096E+00   0.224101E+01   0.000000E+00
 0.360000E-01   0.905749E+00   0.221132E+01   0.000000E+00
 0.370000E-01   0.889816E+00   0.218209E+01   0.000000E+00
 0.380000E-01   0.874276E+00   0.215325E+01   0.000000E+00
 0.390000E-01   0.859013E+00   0.212415E+01   0.000000E+00
 0.400000E-01   0.844003E+00   0.209468E+01   0.000000E+00
 0.410000E-01   0.829351E+00   0.206555E+01   0.000000E+00
 0.420000E-01   0.815021E+00   0.203681E+01   0.000000E+00
 0.430000E-01   0.800914E+00   0.200783E+01   0.000000E+00
 0.440000E-01   0.787050E+00   0.197861E+01   0.000000E+00
 0.450000E-01   0.773460E+00   0.194960E+01   0.000000E+00
 0.460000E-01   0.760145E+00   0.192091E+01   0.000000E+00
 0.470000E-01   0.747037E+00   0.189207E+01   0.000000E+00
 0.480000E-01   0.734136E+00   0.186306E+01   0.000000E+00
 0.490000E-01   0.721469E+00   0.183420E+01   0.000000E+00
 0.500000E-01   0.709039E+00   0.180557E+01   0.000000E+00
 0.510000E-01   0.696798E+00   0.177686E+01   0.000000E+00
 0.520000E-01   0.684729E+00   0.174803E+01   0.000000E+00
 0.530000E-01   0.672853E+00   0.171929E+01   0.000000E+00
 0.540000E-01   0.661202E+00   0.169074E+01   0.000000E+00
 0.550000E-01   0.649725E+00   0.166219E+01   0.000000E+00
 0.560000E-01   0.638403E+00   0.163349E+01   0.000000E+00
 0.570000E-01   0.627257E+00   0.160492E+01   0.000000E+00
 0.580000E-01   0.616310E+00   0.157650E+01   0.000000E+00
 0.590000E-01   0.605519E+00   0.154806E+01   0.000000E+00
 0.600000E-01   0.594870E+00   0.151956E+01   0.000000E+00
 0.610000E-01   0.584392E+00   0.149112E+01   0.000000E+00
 0.620000E-01   0.574078E+00   0.146285E+01   0.000000E+00
 0.630000E-01   0.563916E+00   0.143459E+01   0.000000E+00
 0.640000E-01   0.553893E+00   0.140626E+01   0.000000E+00
 0.650000E-01   0.544031E+00   0.137799E+01   0.000000E+00
 0.660000E-01   0.534328E+00   0.134987E+01   0.000000E+00
 0.670000E-01   0.524767E+00   0.132176E+01   0.000000E+00
 0.680000E-01   0.515344E+00   0.129363E+01   0.000000E+00
 0.690000E-01   0.506069E+00   0.126556E+01   0.000000E+00
 0.700000E-01   0.496962E+00   0.123763E+01   0.000000E+00
 0.710000E-01   0.487975E+00   0.120972E+01   0.000000E+00
 0.720000E-01   0.479120E+00   0.118178E+01   0.000000E+00
 0.730000E-01   0.470418E+00   0.115390E+01   0.000000E+00
